date,entry,exit,qty,direction,pnl,capital
2018-04-17 12:30:00,10523.2,10512.676800000001,65,1,-724.0079999999762,396948.07412500033
2018-04-18 13:50:00,10580.95,10570.369050000001,65,1,-727.7617499999724,396220.3123750004
2018-04-19 10:00:00,10564.0,10553.436,65,1,-726.6600000000199,395493.65237500035
2018-04-19 11:55:00,10564.55,10553.98545,65,1,-726.6957499999444,394766.9566250004
2018-04-19 13:25:00,10564.1,10553.5359,65,1,-726.6664999999739,394040.2901250004
2018-04-19 14:00:00,10565.2,10554.634800000002,65,1,-726.7379999999412,393313.55212500045
2018-04-20 09:40:00,10563.7,10553.1363,65,1,-726.6405000000395,392586.9116250004
2018-04-20 15:10:00,10546.7,10557.246700000002,65,-1,-725.5355000000509,391861.37612500036
2018-04-23 11:05:00,10615.5,10604.8845,65,1,-730.0074999999924,391131.36862500035
2018-04-23 15:05:00,10602.55,10591.94745,65,1,-729.1657499999747,390402.20287500037
2018-04-24 09:30:00,10602.15,10591.547849999999,65,1,-729.1397500000403,389673.06312500034
2018-04-24 12:35:00,10594.5,10583.9055,65,1,-728.6424999999508,388944.4206250004
2018-04-25 14:00:00,10584.45,10573.86555,65,1,-727.9892500000187,388216.43137500033
2018-04-25 14:55:00,10554.55,10565.10455,65,-1,-726.0457500000484,387490.3856250003
2018-04-26 09:20:00,10570.65,10581.22065,65,-1,-727.0922499999779,386763.2933750003
2018-04-26 10:05:00,10580.65,10591.23065,65,-1,-727.742249999992,386035.5511250003
2018-04-26 15:00:00,10582.65,10593.23265,65,-1,-727.8722500000185,385307.6788750003
2018-04-27 09:20:00,10623.1,10681.52705,65,1,3757.7582500000153,389065.4371250003
2018-04-30 09:20:00,10688.35,10747.135925,65,1,3781.0851250000087,392846.5222500003
2018-04-30 09:35:00,10751.75,10740.99825,65,1,-738.863749999964,392107.6585000003
2018-04-30 09:55:00,10741.2,10730.4588,65,1,-738.1780000000253,391369.4805000003
2018-04-30 14:35:00,10733.75,10723.01625,65,1,-737.6937499999622,390631.7867500003
2018-05-02 10:10:00,10734.95,10724.21505,65,1,-737.7717500000017,389894.0150000003
2018-05-04 09:50:00,10695.95,10637.122275000002,65,-1,3783.8021249999474,393677.81712500023
2018-05-07 09:15:00,10639.6,10650.2396,65,-1,-731.5740000000278,392946.2431250002
2018-05-07 12:10:00,10649.35,10659.99935,65,-1,-732.2077499999796,392214.0353750002
2018-05-08 09:20:00,10670.7,10729.388850000001,65,1,3774.7752500000297,395988.8106250002
2018-05-10 09:15:00,10711.35,10770.262425,65,1,3789.3076250000286,399778.11825000023
2018-05-10 09:25:00,10783.2,10772.4168,65,1,-740.9079999999904,399037.21025000024
2018-05-11 09:15:00,10715.95,10726.66595,65,-1,-736.5367499999866,398300.67350000027
2018-05-11 10:00:00,10734.55,10745.284549999998,65,-1,-737.7457499999491,397562.9277500003
2018-05-14 09:15:00,10750.85,10809.979675,65,1,3803.4288750000087,401366.3566250003
2018-05-14 11:35:00,10816.65,10805.833349999999,65,1,-743.0822500000431,400623.27437500027
2018-05-15 09:30:00,10863.5,10852.6365,65,1,-746.127499999966,399877.1468750003
2018-05-15 10:10:00,10861.7,10921.43935,65,1,3843.057749999989,403720.2046250003
2018-05-15 10:25:00,10921.35,10910.42865,65,1,-749.8877500000344,402970.31687500025
2018-05-15 11:50:00,10903.1,10892.1969,65,1,-748.7014999999701,402221.6153750003
2018-05-15 13:00:00,10872.55,10861.67745,65,1,-746.715750000003,401474.8996250003
2018-05-15 13:10:00,10854.65,10843.79535,65,1,-745.5522499999552,400729.34737500036
2018-05-15 13:45:00,10850.1,10839.2499,65,1,-745.2564999999777,399984.0908750004
2018-05-15 14:10:00,10826.65,10815.823349999999,65,1,-743.7322500000573,399240.35862500034
2018-05-15 15:10:00,10816.15,10805.333849999999,65,1,-743.0497500000365,398497.3088750003
2018-05-16 11:25:00,10740.15,10750.89015,65,-1,-738.109749999976,397759.1991250003
2018-05-16 12:25:00,10749.45,10760.19945,65,-1,-738.7142499999572,397020.4848750003
2018-05-16 14:30:00,10751.4,10762.151399999999,65,-1,-738.8409999999476,396281.64387500036
2018-05-17 09:25:00,10748.95,10759.69895,65,-1,-738.6817499999506,395542.9621250004
2018-05-17 12:15:00,10759.2,10700.0244,65,-1,3806.4140000000316,399349.3761250005
2018-05-17 14:25:00,10708.95,10719.658950000001,65,-1,-736.0817500000121,398613.29437500046
2018-05-18 09:20:00,10719.4,10660.443299999999,65,-1,3792.1855000000414,402405.4798750005
2018-05-18 09:45:00,10639.4,10650.0394,65,-1,-731.5610000000015,401673.9188750005
2018-05-18 10:45:00,10645.15,10655.79515,65,-1,-731.9347500000185,400941.9841250005
2018-05-18 15:00:00,10655.5,10596.89475,65,-1,3769.341250000034,404711.32537500054
2018-05-21 09:35:00,10597.6,10608.1976,65,-1,-728.8439999999446,403982.4813750006
2018-05-21 11:30:00,10613.45,10555.076025,65,-1,3754.308375000028,407736.78975000064
2018-05-23 10:05:00,10550.7,10492.67115,65,-1,3731.875250000039,411468.6650000007
2018-05-23 10:20:00,10489.75,10500.23975,65,-1,-721.8337500000416,410746.8312500006
2018-05-23 11:50:00,10497.7,10508.1977,65,-1,-722.3504999999932,410024.4807500006
2018-05-23 14:30:00,10517.15,10459.305675,65,-1,3719.8811250000017,413744.36187500064
2018-05-24 10:55:00,10456.1,10466.5561,65,-1,-719.6464999999625,413024.71537500067
2018-05-24 11:25:00,10463.1,10473.563100000001,65,-1,-720.1015000000552,412304.6138750006
2018-05-24 12:15:00,10464.2,10474.664200000001,65,-1,-720.1730000000225,411584.4408750006
2018-05-24 14:15:00,10459.3,10469.7593,65,-1,-719.8545000000286,410864.5863750006
2018-05-25 13:40:00,10540.2,10598.171100000001,65,1,3728.121500000043,414592.70787500066
2018-05-25 15:05:00,10604.2,10593.595800000001,65,1,-729.2729999999847,413863.4348750007
2018-05-28 09:15:00,10597.2,10655.484600000002,65,1,3748.499000000056,417611.93387500074
2018-05-29 13:55:00,10660.5,10649.8395,65,1,-732.9324999999972,416879.00137500075
2018-05-29 14:55:00,10626.45,10637.07645,65,-1,-730.7192499999837,416148.2821250008
2018-05-30 09:15:00,10637.6,10579.093200000001,65,-1,3762.941999999948,419911.2241250007
2018-05-30 09:45:00,10574.45,10585.02445,65,-1,-727.3392500000045,419183.8848750007
2018-05-30 11:35:00,10573.85,10584.423850000001,65,-1,-727.3002500000439,418456.58462500066
2018-05-31 12:00:00,10648.9,10659.5489,65,-1,-732.1785000000091,417724.4061250007
2018-05-31 14:10:00,10672.65,10661.97735,65,1,-733.722250000028,416990.6838750006
2018-05-31 15:05:00,10670.75,10729.439125,65,1,3774.793125000051,420765.47700000065
2018-06-01 11:35:00,10739.35,10728.61065,65,1,-738.057749999989,420027.4192500007
2018-06-04 12:20:00,10685.45,10696.135450000002,65,-1,-734.5542500000556,419292.86500000063
2018-06-04 14:10:00,10700.45,10641.597525000001,65,-1,3785.4108749999796,423078.27587500063
2018-06-04 14:25:00,10632.65,10643.28265,65,-1,-731.1222499999712,422347.1536250007
2018-06-04 14:45:00,10628.1,10638.7281,65,-1,-730.8264999999938,421616.3271250007
2018-06-05 10:45:00,10639.0,10580.4855,65,-1,3763.4424999999555,425379.76962500066
2018-06-05 11:25:00,10574.45,10585.02445,65,-1,-727.3392500000045,424652.43037500064
2018-06-05 14:25:00,10614.6,10556.2197,65,-1,3754.7195000000465,428407.1498750007
2018-06-05 14:40:00,10558.15,10568.70815,65,-1,-726.2797500000488,427680.87012500066
2018-06-05 15:25:00,10590.3,10600.8903,65,-1,-728.3694999999898,426952.5006250007
2018-06-06 09:35:00,10595.1,10605.6951,65,-1,-728.6815000000297,426223.8191250007
2018-06-06 14:30:00,10657.55,10646.89245,65,1,-732.7407499999936,425491.0783750007
2018-06-07 09:15:00,10644.95,10703.497225000001,65,1,3765.5696250000165,429256.6480000007
2018-06-08 09:15:00,10760.65,10749.88935,65,1,-739.442250000011,428517.20575000066
2018-06-08 09:30:00,10736.7,10725.963300000001,65,1,-737.8854999999658,427779.3202500007
2018-06-08 11:15:00,10740.35,10729.60965,65,1,-738.1227500000023,427041.1975000007
2018-06-08 11:40:00,10736.6,10725.8634,65,1,-737.8790000000117,426303.3185000007
2018-06-08 13:15:00,10719.15,10729.86915,65,-1,-736.7447500000526,425566.5737500006
2018-06-08 14:10:00,10727.65,10738.37765,65,-1,-737.2972500000469,424829.27650000056
2018-06-08 14:35:00,10736.05,10746.786049999999,65,-1,-737.843249999969,424091.4332500006
2018-06-11 10:00:00,10761.6,10820.7888,65,1,3807.2719999999936,427898.7052500006
2018-06-11 10:40:00,10828.8,10817.9712,65,1,-743.8719999999557,427154.8332500006
2018-06-11 11:15:00,10818.9,10808.0811,65,1,-743.2285000000138,426411.6047500006
2018-06-11 15:00:00,10817.55,10806.73245,65,1,-743.1407499999841,425668.4640000006
2018-06-12 12:00:00,10782.35,10841.652925,65,1,3814.6901249999974,429483.15412500064
2018-06-12 12:50:00,10844.5,10833.6555,65,1,-744.8924999999508,428738.2616250007
2018-06-13 14:00:00,10827.65,10887.202075,65,1,3830.8848749999743,432569.1465000007
2018-06-13 14:30:00,10890.2,10879.3098,65,1,-747.8629999999885,431821.28350000066
2018-06-14 14:40:00,10798.5,10809.2985,65,-1,-741.9025000000511,431079.38100000063
2018-06-15 10:05:00,10810.65,10821.460649999999,65,-1,-742.6922499999637,430336.68875000067
2018-06-15 15:10:00,10805.9,10816.705899999999,65,-1,-742.3834999999599,429594.30525000073
2018-06-19 09:25:00,10816.35,10756.860075,65,-1,3826.8451249999907,433421.1503750007
2018-06-20 14:55:00,10759.75,10770.50975,65,-1,-739.3837499999518,432681.76662500075
2018-06-21 11:30:00,10773.3,10762.526699999999,65,1,-740.2645000000484,431941.5021250007
2018-06-21 15:05:00,10734.6,10745.3346,65,-1,-737.7489999999852,431203.7531250007
2018-06-22 12:50:00,10743.8,10754.5438,65,-1,-738.3470000000125,430465.4061250007
2018-06-22 15:10:00,10766.15,10825.363825,65,1,3808.898625000047,434274.3047500007
2018-06-25 10:05:00,10825.35,10814.524650000001,65,1,-743.6477499999455,433530.65700000076
2018-06-27 11:30:00,10749.5,10738.7505,65,1,-738.7174999999934,432791.9395000008
2018-06-27 14:10:00,10734.95,10675.907775000001,65,-1,3797.7446249999502,436589.6841250007
2018-06-27 14:55:00,10670.25,10680.92025,65,-1,-733.5662499999489,435856.11787500075
2018-06-28 12:40:00,10676.1,10617.38145,65,-1,3776.7057499999737,439632.8236250007
2018-06-28 14:30:00,10624.1,10565.66745,65,-1,3758.11574999997,443390.9393750007
2018-06-28 14:50:00,10572.05,10582.62205,65,-1,-727.1832500000437,442663.75612500065
2018-06-29 09:15:00,10587.25,10597.83725,65,-1,-728.1712500000322,441935.58487500064
2018-07-02 09:30:00,10680.8,10670.1192,65,1,-734.2520000000059,441201.33287500066
2018-07-02 11:35:00,10628.95,10639.578950000001,65,-1,-730.8817500000168,440470.45112500066
2018-07-02 13:55:00,10634.0,10644.634,65,-1,-731.210000000001,439739.24112500064
2018-07-02 14:45:00,10659.9,10670.5599,65,-1,-732.8935000000365,439006.3476250006
2018-07-03 09:40:00,10659.0,10669.659,65,-1,-732.8349999999773,438273.5126250006
2018-07-03 10:30:00,10671.4,10660.7286,65,1,-733.6409999999523,437539.87162500067
2018-07-04 13:20:00,10669.45,10728.131975,65,1,3774.328374999968,441314.20000000065
2018-07-06 10:35:00,10737.15,10796.204324999999,65,1,3798.531124999945,445112.7311250006
2018-07-06 11:45:00,10801.45,10790.64855,65,1,-742.0942500000547,444370.6368750005
2018-07-06 12:15:00,10790.7,10779.909300000001,65,1,-741.3954999999714,443629.2413750005
2018-07-06 15:10:00,10781.4,10770.6186,65,1,-740.7909999999902,442888.45037500054
2018-07-09 09:15:00,10767.55,10826.771525,65,1,3809.3991250000545,446697.8495000006
2018-07-10 09:25:00,10842.45,10902.083475000001,65,1,3836.1758750000354,450534.0253750006
2018-07-11 10:25:00,10906.6,10966.5863,65,1,3859.1095000000314,454393.13487500063
2018-07-11 11:00:00,10971.2,10960.2288,65,1,-753.127999999997,453640.00687500066
2018-07-11 12:25:00,10956.7,10945.7433,65,1,-752.1855000000414,452887.82137500064
2018-07-11 15:20:00,10957.9,10946.9421,65,1,-752.2634999999627,452135.5578750007
2018-07-13 10:50:00,11016.75,11005.73325,65,1,-756.0887500000445,451379.46912500064
2018-07-16 09:45:00,10982.3,10993.282299999999,65,-1,-753.8494999999784,450625.6196250007
2018-07-16 14:55:00,10997.7,10937.212650000001,65,-1,3891.6777499999625,454517.29737500066
2018-07-17 09:15:00,10933.45,10944.383450000001,65,-1,-750.6742500000291,453766.6231250006
2018-07-18 12:20:00,11009.1,10998.090900000001,65,1,-755.591499999955,453011.03162500064
2018-07-19 11:00:00,10985.15,10996.13515,65,-1,-754.034750000028,452256.9968750006
2018-07-20 10:10:00,10990.1,11001.090100000001,65,-1,-754.3565000000581,451502.64037500054
2018-07-20 13:20:00,11001.15,10990.14885,65,1,-755.0747500000034,450747.5656250005
2018-07-23 14:05:00,10994.5,11054.96975,65,1,3890.5337500000132,454638.0993750005
2018-07-24 09:20:00,11056.25,11117.059375,65,1,3912.6093750000473,458550.7087500006
2018-07-24 12:35:00,11123.65,11112.52635,65,1,-763.0372499999703,457787.6715000006
2018-07-26 10:55:00,11114.9,11176.03195,65,1,3933.5767500000566,461721.24825000064
2018-07-26 13:30:00,11172.3,11161.1277,65,1,-766.1995000000115,460955.04875000066
2018-07-26 14:20:00,11149.75,11138.60025,65,1,-764.7337500000322,460190.31500000064
2018-07-26 14:30:00,11138.55,11127.41145,65,1,-764.0057499999784,459426.3092500007
2018-07-27 09:15:00,11134.9,11196.14195,65,1,3940.726749999976,463367.03600000066
2018-07-30 09:35:00,11240.15,11301.970825,65,1,3978.353625000045,467345.3896250007
2018-07-30 10:00:00,11304.35,11293.04565,65,1,-774.7827500000221,466570.6068750007
2018-07-31 09:45:00,11298.05,11286.75195,65,1,-774.3732499999624,465796.23362500075
2018-08-01 09:20:00,11313.75,11375.975625,65,1,4004.6656249999432,469800.8992500007
2018-08-01 11:00:00,11373.15,11361.77685,65,1,-779.2547499999637,469021.64450000075
2018-08-01 13:05:00,11364.9,11353.5351,65,1,-778.7185000000318,468242.92600000073
2018-08-01 15:10:00,11366.4,11355.033599999999,65,1,-778.8160000000516,467464.1100000007
2018-08-02 10:10:00,11273.1,11284.3731,65,-1,-772.7515000000221,466691.3585000007
2018-08-03 09:15:00,11290.55,11301.840549999999,65,-1,-773.8857499999813,465917.4727500007
2018-08-06 09:15:00,11322.9,11385.175949999999,65,1,4007.9367499999535,469925.40950000065
2018-08-06 09:45:00,11419.5,11408.0805,65,1,-782.2674999999981,469143.14200000063
2018-08-06 12:15:00,11403.85,11392.44615,65,1,-781.2502500000392,468361.8917500006
2018-08-06 14:30:00,11402.3,11390.8977,65,1,-781.1494999999832,467580.7422500006
2018-08-09 10:05:00,11418.15,11480.949825,65,1,4041.9886250000036,471622.7308750006
2018-08-10 13:00:00,11433.0,11444.433,65,-1,-783.1450000000586,470839.5858750005
2018-08-10 14:10:00,11443.7,11455.1437,65,-1,-783.8404999999875,470055.7453750005
2018-08-13 09:15:00,11457.85,11394.831825000001,65,-1,4056.181374999951,474111.92675000045
2018-08-13 10:50:00,11354.7,11366.0547,65,-1,-778.0554999999913,473333.87125000043
2018-08-13 12:05:00,11369.2,11380.5692,65,-1,-778.9979999999468,472554.87325000047
2018-08-14 09:15:00,11364.1,11375.464100000001,65,-1,-778.6665000000448,471776.2067500004
2018-08-16 09:15:00,11421.05,11409.628949999998,65,1,-782.3682500000541,470993.83850000036
2018-08-16 09:30:00,11401.75,11390.34825,65,1,-781.1137500000586,470212.7247500003
2018-08-16 14:40:00,11398.5,11387.1015,65,1,-780.9024999999565,469431.8222500003
2018-08-17 09:15:00,11387.15,11398.53715,65,-1,-780.1647500000308,468651.65750000026
2018-08-20 09:30:00,11458.0,11521.019,65,1,4056.235000000015,472707.8925000003
2018-08-23 09:15:00,11530.95,11594.370225,65,1,4082.31462499999,476790.2071250003
2018-08-24 10:30:00,11574.6,11563.0254,65,1,-792.3489999999947,475997.8581250003
2018-08-24 12:10:00,11568.55,11556.98145,65,1,-791.9557499999974,475205.9023750003
2018-08-24 14:05:00,11550.1,11561.6501,65,-1,-790.756500000025,474415.1458750003
2018-08-27 09:15:00,11564.05,11575.61405,65,-1,-791.663250000056,473623.48262500024
2018-08-28 09:15:00,11646.15,11710.203825,65,1,4123.498625000057,477746.9812500003
2018-08-28 09:25:00,11747.85,11736.10215,65,1,-803.6102499999834,476943.37100000033
2018-08-29 12:00:00,11735.75,11724.01425,65,1,-802.8237499999886,476140.54725000035
2018-08-31 09:25:00,11687.8,11699.487799999999,65,-1,-799.7069999999803,475340.84025000036
2018-08-31 15:05:00,11670.55,11682.22055,65,-1,-798.5857500000475,474542.25450000033
2018-09-03 09:15:00,11675.45,11687.125450000001,65,-1,-798.9042500000414,473743.3502500003
2018-09-03 14:30:00,11708.6,11644.2027,65,-1,4145.824500000035,477889.17475000035
2018-09-03 15:15:00,11639.75,11575.731375,65,-1,4121.21062500004,482010.3853750004
2018-09-04 09:20:00,11569.8,11581.369799999999,65,-1,-792.0369999999548,481218.34837500047
2018-09-04 09:50:00,11546.7,11558.246700000002,65,-1,-790.5355000000509,480427.8128750004
2018-09-04 10:15:00,11560.85,11572.41085,65,-1,-791.45524999999,479636.3576250004
2018-09-04 12:40:00,11575.15,11586.72515,65,-1,-792.3847500000375,478843.9728750004
2018-09-04 14:20:00,11585.15,11521.431675,65,-1,4101.6911249999885,482945.6640000004
2018-09-04 14:35:00,11506.9,11518.4069,65,-1,-787.9485000000204,482157.7155000004
2018-09-05 09:15:00,11524.55,11536.07455,65,-1,-789.0957500000059,481368.6197500004
2018-09-05 12:20:00,11506.6,11443.3137,65,-1,4073.609499999984,485442.2292500004
2018-09-05 14:40:00,11441.15,11452.59115,65,-1,-783.6747500000365,484658.5545000003
2018-09-05 15:00:00,11448.35,11459.798350000001,65,-1,-784.1427500000373,483874.41175000026
2018-09-05 15:20:00,11474.4,11485.874399999999,65,-1,-785.8359999999448,483088.5757500003
2018-09-06 09:15:00,11471.3,11482.771299999999,65,-1,-785.634499999951,482302.9412500004
2018-09-06 09:35:00,11462.1,11473.562100000001,65,-1,-785.036500000042,481517.90475000034
